http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/status	http://id.loc.gov/ontologies/bibframe/status
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/sublocation	http://id.loc.gov/ontologies/bibframe/sublocation
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/subseriesEnumeration	http://id.loc.gov/ontologies/bibframe/subseriesEnumeration
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/subseriesOf	http://id.loc.gov/ontologies/bibframe/subseriesOf
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/subseriesStatement	http://id.loc.gov/ontologies/bibframe/subseriesStatement
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/supplement	http://id.loc.gov/ontologies/bibframe/supplement
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/supplementaryContent	http://id.loc.gov/ontologies/bibframe/supplementaryContent
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/supplementTo	http://id.loc.gov/ontologies/bibframe/supplementTo
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/systemRequirement	http://id.loc.gov/ontologies/bibframe/systemRequirement
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/table	http://id.loc.gov/ontologies/bibframe/table
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/tableSeq	http://id.loc.gov/ontologies/bibframe/tableSeq
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/title	http://id.loc.gov/ontologies/bibframe/title
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/unit	http://id.loc.gov/ontologies/bibframe/unit
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/usageAndAccessPolicy	http://id.loc.gov/ontologies/bibframe/usageAndAccessPolicy
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/videoCharacteristic	http://id.loc.gov/ontologies/bibframe/videoCharacteristic
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/voice	http://id.loc.gov/ontologies/bibframe/voice
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/voiceType	http://id.loc.gov/ontologies/bibframe/voiceType
